Outcome,Instrument set,Immunophenotype,GWAS Catalog accession,Instruments,Method,beta,SE,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
CONDUCTIO,all instruments,CD3 on activated & secreting CD4 regulatory T cell,GCST90001857,22,IVW,0.0144933554965395,0.0133711312868509,1.01459889342314,0.988354280680133,1.04154040171413,0.278396328991792,0.96753368259999
CONDUCTIO,all instruments,CD3 on CD4 regulatory T cell,GCST90001868,11,IVW,0.000647909370513857,0.0181663837210541,1.00064811930913,0.965645776778336,1.03691921277541,0.971549246322443,0.997430722004315
CONDUCTIO,all instruments,Terminally Differentiated CD4+ T cell Absolute Count,GCST90001545,11,IVW,-0.056630352714116,0.0407154430742577,0.944943300542728,0.872465103983602,1.02344247026454,0.164261392083979,0.96753368259999
CONDUCTIO,all instruments,Naive CD4+ T cell %T cell,GCST90001575,34,IVW,-0.0214664463233077,0.0166971574358701,0.978762317992561,0.94724938825271,1.01132361445938,0.198570552699943,0.96753368259999
CONDUCTIO,all instruments,CD20 on IgD+ CD24+ B cell,GCST90001746,23,IVW,0.00879155059877886,0.0182121060678699,1.00883030978092,0.973454516101015,1.04549167639493,0.629286654490618,0.976120388751442
CONDUCTIO,all instruments,CD39 on monocyte,GCST90002034,22,IVW,0.00994181881011319,0.0105547238719581,1.0099914028731,0.989312086029449,1.03110297375586,0.346228103442905,0.976120388751442
CONDUCTIO,all instruments,CD38 on IgD- CD38dim B cell,GCST90001815,20,IVW,0.00246139157908508,0.0100718920301576,1.00246442329024,0.98286891786097,1.02245060526451,0.806934791922927,0.979002983530347
CONDUCTIO,all instruments,Immature Myeloid-Derived Suppressor Cells %CD33dim HLA DR- CD66b-,GCST90001516,19,IVW,-0.00469793275398788,0.0130082696695875,0.995313085271359,0.970257148272129,1.02101606721123,0.717987537856539,0.976120388751442
CONDUCTIO,all instruments,Dendritic Cell Absolute Count,GCST90001461,21,IVW,0.045768518000544,0.0217307981519484,1.04683206012972,1.00318120294303,1.09238227241551,0.0351905356792441,0.918724342197408
CONDUCTIO,all instruments,CD28- CD8dim T cell %CD8dim T cell,GCST90001662,15,IVW,-0.0162569378895165,0.00716188461969832,0.983874492940478,0.970160039669334,0.997782817553293,0.0232121598680056,0.862594456093442
CONDUCTIO,all instruments,IgD+ CD38dim B cell Absolute Count,GCST90001394,26,IVW,0.00341772669610903,0.0077205909151335,1.00342357378334,0.988353717642668,1.01872320653137,0.657999505377482,0.976120388751442
CONDUCTIO,all instruments,IgD+ CD24- B cell Absolute Count,GCST90001416,23,IVW,0.00905172841458188,0.00795385461207949,1.00909281919551,0.993483498464841,1.02494738898573,0.255107784942445,0.96753368259999
CONDUCTIO,all instruments,CD25 on CD4 regulatory T cell,GCST90001936,22,IVW,-0.0127384395103597,0.0094267883311675,0.987342350998036,0.969267211892379,1.00575455985049,0.176598657800557,0.96753368259999
CONDUCTIO,all instruments,CD25 on IgD+ CD38- B cell,GCST90001780,29,IVW,0.00534484756104885,0.00666956035837018,1.00535915674088,0.992302289556857,1.01858782820516,0.422912099403994,0.976120388751442
CONDUCTIO,all instruments,HVEM on Effector Memory CD4+ T cell,GCST90001878,22,IVW,-0.000633059530474909,0.0159976353953354,0.999367140809432,0.968517792699453,1.03119910615782,0.968434295760553,0.997430722004315
CONDUCTIO,all instruments,Unswitched memory B cell %B cell,GCST90001397,32,IVW,-0.0108094034633633,0.0119015390348694,0.989248808204986,0.966439653973927,1.01259628628751,0.363753669547733,0.976120388751442
CONDUCTIO,all instruments,Switched memory B cell Absolute Count,GCST90001403,23,IVW,0.0171143346878383,0.0197522749144795,1.01726162396668,0.97863148792312,1.05741663165924,0.386244098182619,0.976120388751442
CONDUCTIO,all instruments,CX3CR1 on CD14- CD16-,GCST90001994,19,IVW,0.00874761201336654,0.00922514090376063,1.00878598417799,0.990709759280357,1.02719202303324,0.343009252040949,0.976120388751442
CONDUCTIO,all instruments,CD11b on CD66b++ myeloid cell,GCST90002093,17,IVW,-0.010709224721872,0.0201942660330514,0.989347914869721,0.950953621136831,1.02929235969146,0.5958968942504,0.976120388751442
CONDUCTIO,all instruments,CD3 on Effector Memory CD4+ T cell,GCST90001843,19,IVW,0.0278089679988107,0.0143425019782635,1.02819924669936,0.9996977098203,1.05751336681882,0.0525110457160149,0.924454769589635
CONDUCTIO,all instruments,IgD- CD38dim B cell Absolute Count,GCST90001438,17,IVW,0.0145672957597584,0.0262965969047929,1.01467391590594,0.963701158321125,1.06834276033611,0.579605363787999,0.976120388751442
CONDUCTIO,all instruments,IgD on IgD+ CD38-  B cell,GCST90001822,27,IVW,-0.00430998763345774,0.0139677580964403,0.995699287033891,0.968809972142984,1.02333491469623,0.757651012805547,0.978772201123906
CONDUCTIO,all instruments,CD28- CD8+ T cell %CD8+ T cell,GCST90001686,23,IVW,-0.0109910935373638,0.0228394267132656,0.989069087843015,0.945769525752824,1.03435100612692,0.63035066979223,0.976120388751442
CONDUCTIO,all instruments,CD14- CD16- Absolute Count,GCST90001581,25,IVW,0.000758137100074492,0.00204663407123835,1.00075842455865,0.996752020455284,1.00478093223994,0.711061235788372,0.976120388751442
CONDUCTIO,all instruments,CD39+ activated CD4 regulatory T cell %activated CD4 regulatory T cell,GCST90001490,8,IVW,0.0113883336748517,0.0318467386991627,1.01145342761595,0.950248951815221,1.07660001548204,0.720644090410416,0.976120388751442
CONDUCTIO,all instruments,CD80 on plasmacytoid Dendritic Cell,GCST90002037,21,IVW,0.00422796900717166,0.0125945181703561,1.00423691947779,0.979750544051084,1.02933526964152,0.737097749098216,0.976120388751442
CONDUCTIO,all instruments,CD80 on CD62L+ plasmacytoid Dendritic Cell,GCST90002038,21,IVW,-0.00997544586565917,0.0116695239936857,0.990074143864246,0.967685914456747,1.01298034383276,0.392645899901806,0.976120388751442
CONDUCTIO,all instruments,CD28- CD25++ CD8+ T cell %T cell,GCST90001676,8,IVW,0.0316925236381799,0.0387647560553109,1.03220007938206,0.956679926796039,1.11368178011691,0.413608333078171,0.976120388751442
CONDUCTIO,all instruments,HLA DR++ monocyte %leukocyte,GCST90001476,8,IVW,-0.000256247329294955,0.0262064472386573,0.999743785499248,0.949688840915975,1.05243695996297,0.992198388130213,0.998708342684933
CONDUCTIO,all instruments,CD3 on resting CD4 regulatory T cell,GCST90001869,37,IVW,0.0140640901649435,0.0140826587581596,1.01416345475877,0.986553304519495,1.04254631580114,0.317949026224287,0.976120388751442
CONDUCTIO,all instruments,SSC-A on HLA DR+ CD4+ T cell,GCST90002085,22,IVW,-0.024921399060854,0.0170506819651308,0.97538657531624,0.943328466972646,1.00853414755979,0.143848887699738,0.96753368259999
CONDUCTIO,all instruments,CD25++ CD45RA- CD4 not regulatory T cell %T cell,GCST90001512,30,IVW,-0.0111661016267288,0.00914658524525762,0.988896007897339,0.971325729948042,1.00678411400427,0.222163809212434,0.96753368259999
CONDUCTIO,all instruments,CD4 on Central Memory CD4+ T cell,GCST90002023,15,IVW,-0.0459913052379592,0.0202283307731132,0.955050266089415,0.917925695321442,0.993676302348256,0.0229895346035713,0.862594456093442
CONDUCTIO,all instruments,CD45 on T cell,GCST90001915,15,IVW,-0.00778387481479618,0.0167017187107284,0.992246341089005,0.960290684991504,1.02526538765002,0.641178048268458,0.976120388751442
CONDUCTIO,all instruments,CD11b on basophil,GCST90002096,19,IVW,-0.0196849875750085,0.0171915873720995,0.980507496706857,0.948019223646753,1.01410913103654,0.252194217563958,0.96753368259999
CONDUCTIO,all instruments,CD25 on CD28+ CD4+ T cell,GCST90001962,5,IVW,0.0293255908054997,0.0437038904260395,1.0297598202283,0.945223346009816,1.12185685196312,0.502216443327777,0.976120388751442
CONDUCTIO,all instruments,CD28- CD4-CD8- T cell %T cell,GCST90001694,22,IVW,0.0192984752098462,0.0188086383012778,1.01948589447652,0.98258693483486,1.05777051596077,0.304871227211828,0.96753368259999
CONDUCTIO,all instruments,HLA DR on myeloid Dendritic Cell,GCST90002104,16,IVW,-0.00845862424629708,0.0106732181131066,0.99157704926198,0.971049210500442,1.01253884354262,0.428063791416201,0.976120388751442
CONDUCTIO,all instruments,CD62L- plasmacytoid Dendritic Cell Absolute Count,GCST90001470,24,IVW,-0.0197255491609381,0.0176806819325786,0.98046772657435,0.947072448315876,1.01504057536816,0.264569646911075,0.96753368259999
CONDUCTIO,all instruments,CD11c on monocyte,GCST90002089,19,IVW,-0.0333789530089951,0.0173703931570831,0.967171977403655,0.934797899245536,1.00066724008458,0.054656068601749,0.924454769589635
CONDUCTIO,all instruments,T/B cell,GCST90001588,29,IVW,-0.0144140483238349,0.0178663176827071,0.985689336742174,0.95176984679993,1.02081766073375,0.419797741619723,0.976120388751442
CONDUCTIO,all instruments,Natural Killer Absolute Count,GCST90001645,22,IVW,0.0233450144992029,0.0235993378865357,1.02361964224918,0.977350746524355,1.07207896011183,0.322553909296928,0.976120388751442
CONDUCTIO,all instruments,IgD+ B cell Absolute Count,GCST90001400,15,IVW,-0.00245700806386543,0.0115642590094782,0.997546007909851,0.975189999465613,1.02041452275165,0.831743756029065,0.979162256172564
CONDUCTIO,all instruments,CD38 on IgD+ B cell,GCST90001818,15,IVW,-0.034753497768048,0.0321816366114994,0.96584346948698,0.906803495559487,1.02872740579268,0.28017912427682,0.96753368259999
CONDUCTIO,all instruments,BAFF-R on CD24+ CD27+ B cell,GCST90001702,19,IVW,-0.0126725403703387,0.0128988821396233,0.987407418153785,0.962756890352389,1.01268910063917,0.32587692084662,0.976120388751442
CONDUCTIO,all instruments,BAFF-R on IgD- CD38- B cell,GCST90001712,17,IVW,-0.0150053478798382,0.0119113864773591,0.98510667135687,0.962374447605052,1.00837585242087,0.207760205345408,0.96753368259999
CONDUCTIO,all instruments,BAFF-R on IgD- CD38dim B cell,GCST90001714,4,IVW,0.0299270526698988,0.0380272467978246,1.03037936778809,0.95637388331452,1.11011149518628,0.431287878456576,0.976120388751442
CONDUCTIO,all instruments,BAFF-R on memory B cell,GCST90001715,17,IVW,-0.00290326985637491,0.0116602640115572,0.997100940555915,0.974571504334451,1.02015119592118,0.803369795724136,0.978772201123906
CONDUCTIO,all instruments,CD28 on secreting CD4 regulatory T cell,GCST90001887,17,IVW,-0.014292875126003,0.0107536474718331,0.985808783107879,0.965248185010274,1.00680733923607,0.183808775593118,0.96753368259999
CONDUCTIO,all instruments,CD45RA on naive CD8+ T cell,GCST90002100,22,IVW,-0.0194279867399754,0.0187601154381406,0.980759520336022,0.945352114456753,1.01749308222841,0.300388513544178,0.96753368259999
CONDUCTIO,all instruments,IgD- CD38- B cell %lymphocyte,GCST90001427,28,IVW,-0.00616058823078259,0.0211615457140993,0.993858349284191,0.953479629749668,1.03594705919541,0.77095813327864,0.978772201123906
CONDUCTIO,all instruments,Switched memory B cell %lymphocyte,GCST90001434,18,IVW,-0.00685418977237073,0.0188860473894493,0.993169246609973,0.957077563086934,1.03062195840258,0.716662057042504,0.976120388751442
CONDUCTIO,all instruments,IgD+ CD24+ B cell %lymphocyte,GCST90001439,15,IVW,-0.0119861349041797,0.0291263133640429,0.988085412665881,0.933257887946085,1.04613397361342,0.680689405729617,0.976120388751442
CONDUCTIO,all instruments,CD20- B cell %lymphocyte,GCST90001443,17,IVW,-0.00169225252890173,0.0130288353446579,0.998309178523061,0.973138591332264,1.02413081219909,0.896657275375421,0.985362671448087
CONDUCTIO,all instruments,HLA DR on CD14- CD16+ monocyte,GCST90001984,19,IVW,-0.0258356687027352,0.0155703863855127,0.974495216514566,0.945204827764096,1.00469326765519,0.0970588921767644,0.924454769589635
CONDUCTIO,all instruments,CD20 on IgD- CD38+ B cell,GCST90001756,16,IVW,-0.00162020644540894,0.0100714446549911,0.998381105380482,0.978866276247946,1.01828498515795,0.872194763157355,0.983378204310675
CONDUCTIO,all instruments,CD33 on CD33dim HLA DR-,GCST90001953,19,IVW,-0.00490134793796651,0.00973409948744685,0.995110644067508,0.97630505706858,1.01427846426375,0.614596255554883,0.976120388751442
CONDUCTIO,all instruments,CD33- HLA DR- Absolute Count,GCST90001522,21,IVW,0.000258307086619325,0.0154746211237051,1.00025834045077,0.970375712197725,1.03106120141376,0.986682086488385,0.998708342684933
CONDUCTIO,all instruments,CD14 on CD33dim HLA DR+ CD11b+,GCST90002021,19,IVW,0.0146538706919945,0.0203495573842914,1.01476176503416,0.975084386199596,1.05605366504604,0.47145875570586,0.976120388751442
CONDUCTIO,all instruments,HLA DR on HLA DR+ T cell,GCST90002113,19,IVW,0.0148906732357381,0.0143436956017746,1.01500209165527,0.986864069263777,1.04394240113854,0.299207831856636,0.96753368259999
CONDUCTIO,all instruments,CD3 on Central Memory CD4+ T cell,GCST90001841,26,IVW,0.00112689809297996,0.0115142504142799,1.00112753328121,0.978787192186883,1.0239777817836,0.922035632128127,0.994992668104784
CONDUCTIO,all instruments,CD4 on CD39+ resting CD4 regulatory T cell,GCST90002065,15,IVW,-0.0227672087416982,0.020562996812132,0.977490008418413,0.938877109168611,1.01769092805333,0.268210438448612,0.96753368259999
CONDUCTIO,all instruments,IgD on IgD+ B cell,GCST90001827,21,IVW,-0.0071219246928626,0.0166325201327283,0.992903376113693,0.961056898514686,1.02580514829206,0.668510787324981,0.976120388751442
CONDUCTIO,all instruments,Transitional B cell %B cell,GCST90001576,15,IVW,-0.0525915247498005,0.0314491682091304,0.94876748137552,0.89205107021241,1.00908990950631,0.0944709407173876,0.924454769589635
CONDUCTIO,all instruments,Leukocyte Absolute Count,GCST90001600,11,IVW,-0.021454984279834,0.0137313825046966,0.978773536673095,0.952782627710248,1.00547345032292,0.118175403936615,0.96753368259999
CONDUCTIO,all instruments,CD45RA+ CD28- CD8+ T cell %CD8+ T cell,GCST90001699,31,IVW,-0.000252076518983885,0.000231925226036358,0.999747955249632,0.999293599656268,1.00020251742793,0.277086741129686,0.96753368259999
CONDUCTIO,all instruments,CD20- CD38- B cell %B cell,GCST90001422,23,IVW,0.00527067647520213,0.0147596033006063,1.0052845909259,0.976619513991711,1.03479102585456,0.721015821724865,0.976120388751442
CONDUCTIO,all instruments,CCR2 on CD14- CD16-,GCST90002003,17,IVW,-0.0215443831034456,0.0183796184446874,0.97868603938147,0.944057281374864,1.01458500726277,0.241121259356903,0.96753368259999
CONDUCTIO,all instruments,Basophil %CD33dim HLA DR- CD66b-,GCST90001533,20,IVW,-0.000195116951804763,0.0175309046533343,0.99980490208227,0.966034539655045,1.03475579929542,0.991119819975561,0.998708342684933
CONDUCTIO,all instruments,CD24 on IgD+ CD24+ B cell,GCST90001765,25,IVW,2.72010302398187e-05,0.00912723366145773,1.00002720140019,0.982296406119685,1.01807804376559,0.997622143713572,0.998945285556077
CONDUCTIO,all instruments,B cell %CD3- lymphocyte,GCST90001643,29,IVW,-0.00480717291693233,0.0113974911680447,0.995204363046268,0.973218892395742,1.01768649577714,0.673189506203464,0.976120388751442
CONDUCTIO,all instruments,CD3 on CD28+ CD45RA- CD8+ T cell,GCST90001863,18,IVW,-0.0297769832234007,0.018756142155406,0.970661983318333,0.935626405272612,1.00700950780131,0.112380052092206,0.966468447992974
CONDUCTIO,all instruments,CD45 on lymphocyte,GCST90001914,24,IVW,0.0183367700245045,0.0170202668013628,1.01850592090378,0.985089328680644,1.05305608406641,0.281324310816449,0.96753368259999
CONDUCTIO,all instruments,HVEM on naive CD4+ T cell,GCST90001877,18,IVW,0.0169410498548812,0.0113302340565541,1.0170853632282,0.994747633272859,1.03992470199654,0.134860321720715,0.96753368259999
CONDUCTIO,all instruments,CD34 on Hematopoietic Stem Cell,GCST90001870,12,IVW,0.00169264293731343,0.0103628897800359,1.00169407626596,0.981553634781137,1.0222477782888,0.870253132957771,0.983238083759089
CONDUCTIO,all instruments,CD11c+ HLA DR++ monocyte %monocyte,GCST90001457,18,IVW,0.00286559901033036,0.0140526171813916,1.00286970876387,0.975624470281861,1.03087579636617,0.838416609927582,0.979162256172564
CONDUCTIO,all instruments,CD127 on CD45RA- CD4 not regulatory T cell,GCST90001923,16,IVW,0.0089563250710436,0.0149896586266921,1.00899655295876,0.979783739315726,1.03908036338067,0.550173427033498,0.976120388751442
CONDUCTIO,all instruments,CD3- lymphocyte Absolute Count,GCST90001639,18,IVW,-0.0400313523889008,0.0242483813837371,0.960759316580385,0.916165567678232,1.00752363651392,0.098761526227199,0.924454769589635
CONDUCTIO,all instruments,Activated & resting CD4 regulatory T cell Absolute Count,GCST90001498,19,IVW,-0.0302243439518633,0.0241585625966156,0.970227844381981,0.925357502784086,1.01727393702642,0.210904544724026,0.96753368259999
CONDUCTIO,all instruments,CD16 on CD14- CD16+ monocyte,GCST90001979,20,IVW,-0.0148333815326633,0.0144719504162169,0.985276091119552,0.957721355134315,1.01362360829438,0.305375174535356,0.96753368259999
CONDUCTIO,all instruments,PDL-1 on CD14+ CD16+ monocyte,GCST90001998,28,IVW,-0.00726973450186946,0.0130121808709627,0.99275662610112,0.967757626398851,1.01840139698521,0.57637544704052,0.976120388751442
CONDUCTIO,all instruments,T cell %leukocyte,GCST90001605,18,IVW,0.0108103931736367,0.0167965562758808,1.01086903660292,0.978131796159872,1.04470196467829,0.519829847330162,0.976120388751442
CONDUCTIO,all instruments,PDL-1 on CD14- CD16-,GCST90002000,28,IVW,0.00279869119548391,0.014593860085499,1.00280261118778,0.974524835899611,1.03190092233691,0.847920941001976,0.980743999798171
CONDUCTIO,all instruments,CD127 on CD4+ T cell,GCST90001931,8,IVW,0.0134899978122273,0.0314177133520172,1.01358139836804,0.953049228458045,1.07795822129762,0.667649947264292,0.976120388751442
CONDUCTIO,all instruments,CD3 on CD39+ resting CD4 regulatory T cell,GCST90001852,20,IVW,-0.0101091091052847,0.0150279417302344,0.989941816190577,0.961208554932686,1.01953399646066,0.501146098231977,0.976120388751442
CONDUCTIO,all instruments,CD8 on Central Memory CD8+ T cell,GCST90002054,14,IVW,0.00472726013888593,0.0267648488757101,1.0047384512606,0.953389410219707,1.05885312404393,0.859805341586646,0.983238083759089
CONDUCTIO,all instruments,CD25 on switched memory B cell,GCST90001793,20,IVW,-0.00626457132046822,0.0257215915252792,0.993755010195175,0.944897436001777,1.04513885069549,0.807577016509985,0.979002983530347
CONDUCTIO,all instruments,CD45 on CD33dim HLA DR+ CD11b-,GCST90002044,10,IVW,-0.0173031987317842,0.0269864537193934,0.982845641901939,0.93221048453259,1.03623116434909,0.521405156392702,0.976120388751442
CONDUCTIO,all instruments,CD25 on CD20- CD38- B cell,GCST90001776,20,IVW,0.0169004187246367,0.0185089131441087,1.01704403873987,0.980809477283124,1.05461723269801,0.361191935466482,0.976120388751442
CONDUCTIO,all instruments,CD24 on IgD- CD38dim B cell,GCST90001770,7,IVW,0.0553053829833028,0.0440810278832714,1.05686331347124,0.969384997587612,1.15223576405767,0.20961308320816,0.96753368259999
CONDUCTIO,all instruments,CD62L on granulocyte,GCST90001835,16,IVW,0.0296484436531581,0.026747469272689,1.03009233479241,0.977480832391704,1.0855355757737,0.267664110815372,0.96753368259999
CONDUCTIO,all instruments,CD28- CD8+ T cell %T cell,GCST90001685,16,IVW,-0.0210778490224206,0.0296579311734301,0.979142736297519,0.923848303867124,1.03774666688362,0.477271051260877,0.976120388751442
CONDUCTIO,all instruments,Terminally Differentiated CD8+ T cell %T cell,GCST90001559,17,IVW,0.00899312688948333,0.021329992195719,1.00903368654999,0.967718869638306,1.0521123567356,0.673303241460386,0.976120388751442
CONDUCTIO,all instruments,BAFF-R on IgD- CD27- B cell,GCST90001711,18,IVW,0.0105550825948204,0.0119745397829372,1.01061098398726,0.987168025555322,1.03461065848558,0.37806867994377,0.976120388751442
CONDUCTIO,all instruments,CD28 on CD45RA- CD4 not regulatory T cell,GCST90001891,13,IVW,-0.00724376806567932,0.0209355341790677,0.992782404787393,0.95286941008674,1.03436724153598,0.729340085641523,0.976120388751442
CONDUCTIO,all instruments,CD4 regulatory T cell %CD4+ T cell,GCST90001478,16,IVW,0.0067012956969613,0.0230880628315626,1.00672379961937,0.96218233634844,1.05332718179627,0.771625469000386,0.978772201123906
CONDUCTIO,all instruments,BAFF-R on CD20- B cell,GCST90001830,14,IVW,-0.00911208985128116,0.0266972287538169,0.990929299429763,0.940410630442739,1.04416182110369,0.732868565295359,0.976120388751442
CONDUCTIO,all instruments,CD11b on Granulocytic Myeloid-Derived Suppressor Cells,GCST90002092,3,IVW,-0.00449145829555374,0.0177882196349393,0.995518613219019,0.961408032282745,1.03083943132072,0.80065753212875,0.978772201123906
CONDUCTIO,all instruments,HVEM on Central Memory CD4+ T cell,GCST90001876,18,IVW,0.00872260219072638,0.00773921259506057,1.00876075493494,0.993574478029952,1.02417914630274,0.259714642329588,0.96753368259999
CONDUCTIO,all instruments,Central Memory CD4-CD8- T cell Absolute Count,GCST90001563,4,IVW,2.37949495373772e-05,0.0180007180532388,1.00002379523264,0.965356696333266,1.03593583058987,0.998945285556077,0.998945285556077
CONDUCTIO,all instruments,CD3- lymphocyte %lymphocyte,GCST90001640,6,IVW,-0.0761803855640836,0.0605379266311798,0.926649037373067,0.822970665958393,1.04338887639993,0.208250364067644,0.96753368259999
CONDUCTIO,all instruments,IgD+ CD38dim B cell %B cell,GCST90001393,15,IVW,0.0151693837006905,0.0285330052994046,1.01528502278627,0.960064022455484,1.07368222679327,0.594973005956506,0.976120388751442
CONDUCTIO,all instruments,CD28 on CD28+ CD4-CD8- T cell,GCST90001895,3,IVW,-0.124170513131073,0.0791521983186905,0.883229225861439,0.756306303245593,1.03145228602237,0.116704724632428,0.96753368259999
CONDUCTIO,QC-filtered,CD4+CD8+ T cell Absolute Count,GCST90001594,18,IVW,-0.0134066367109978,0.0227343684834899,0.98668283197195,0.943682033082036,1.03164305007337,0.555386497495243,0.964849108640792
CONDUCTIO,QC-filtered,CD25 on CD45RA- CD4 not regulatory T cell,GCST90001933,21,IVW,0.00454504554429031,0.0203744461246607,1.00455538992975,0.965229995379569,1.04548297946345,0.823476525003367,0.977988946500495
CONDUCTIO,QC-filtered,HVEM on T cell,GCST90001871,23,IVW,-0.00750187023332899,0.0128336172167634,0.992526198561826,0.967871682417707,1.01780873717767,0.558851421381221,0.964849108640792
CONDUCTIO,QC-filtered,CX3CR1 on CD14+ CD16+ monocyte,GCST90001996,29,IVW,0.0072435804378886,0.0193447419206232,1.007269878626,0.969793502928468,1.04619447884884,0.708071786399942,0.964849108640792
CONDUCTIO,QC-filtered,CD33dim HLA DR+ CD11b+ Absolute Count,GCST90001525,24,IVW,-0.0491811859840488,0.0206800404865923,0.952008623451857,0.914192547240433,0.991388982400375,0.0173975838609297,0.717117501215467
CONDUCTIO,QC-filtered,CD45RA- CD4+ T cell %T cell,GCST90001536,22,IVW,-0.00946407565271287,0.015934014253486,0.990580567764039,0.960122168666355,1.02200521272696,0.552542705829977,0.964849108640792
CONDUCTIO,QC-filtered,CD45RA- CD4+ T cell %CD4+ T cell,GCST90001535,28,IVW,0.0252142179072924,0.0209059577752205,1.02553478491105,0.984362102444931,1.06842958749662,0.227787376749228,0.964849108640792
CONDUCTIO,QC-filtered,Memory B cell Absolute Count,GCST90001407,14,IVW,-0.0136109609730097,0.0290127034554919,0.986481249325282,0.931950236769896,1.04420302380442,0.638971015982259,0.964849108640792
CONDUCTIO,QC-filtered,CD45RA on naive CD4+ T cell,GCST90002098,28,IVW,0.0167140234152707,0.0178162612921179,1.01685448416822,0.981958876577095,1.05299016754888,0.348176042831677,0.964849108640792
CONDUCTIO,QC-filtered,CD33 on Monocytic Myeloid-Derived Suppressor Cells,GCST90001952,20,IVW,-0.00142086219719138,0.0169553425358886,0.998580146749586,0.965940217271175,1.0323230068,0.933215237345554,0.998328038888463
CONDUCTIO,QC-filtered,CD33 on Immature Myeloid-Derived Suppressor Cells,GCST90001955,22,IVW,0.004211049459231,0.0172463931998745,1.00421992838683,0.970841671433131,1.0387457545787,0.807099266863437,0.977988946500495
CONDUCTIO,QC-filtered,CD127 on CD8+ T cell,GCST90001927,24,IVW,-0.00389775296386811,0.0222314889572803,0.996109833415404,0.953637678768596,1.04047357011743,0.860823662282623,0.980174485331939
CONDUCTIO,QC-filtered,CD28+ CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001689,22,IVW,0.0145908575243286,0.0218743195337603,1.01469782369552,0.972113405733735,1.05914769546387,0.504752090139067,0.964849108640792
CONDUCTIO,QC-filtered,CD39+ CD4+ T cell Absolute Count,GCST90001660,25,IVW,-0.0194367701360001,0.0162824373639103,0.980750905974581,0.949945801213488,1.01255496717943,0.232585135046666,0.964849108640792
CONDUCTIO,QC-filtered,CD33 on CD33dim HLA DR+ CD11b-,GCST90001949,21,IVW,0.00278849890261788,0.016431216971977,1.00279239038197,0.971011772794201,1.03561316801986,0.865240264118561,0.980174485331939
CONDUCTIO,QC-filtered,Central Memory CD8+ T cell %CD8+ T cell,GCST90001549,30,IVW,-0.0172470494865155,0.0203143076297568,0.982900829492304,0.944534474501098,1.02282560001523,0.39587575073055,0.964849108640792
CONDUCTIO,QC-filtered,CD64 on CD14- CD16+ monocyte,GCST90001990,19,IVW,0.00349603134263938,0.0313898402676277,1.003502149588,0.94362347315978,1.06718049399054,0.911319289911844,0.987375743317303
CONDUCTIO,QC-filtered,CD33 on basophil,GCST90001954,19,IVW,0.00328768152150475,0.0163695119323875,1.00329309187395,0.971614107722903,1.03600495320211,0.840822311536766,0.980174485331939
CONDUCTIO,QC-filtered,CD4+ T cell Absolute Count,GCST90001590,21,IVW,0.0483754193266656,0.025639018630331,1.04956460820959,0.998124703381326,1.1036555483241,0.0591887059629826,0.902059531924931
CONDUCTIO,QC-filtered,Lymphocyte Absolute Count,GCST90001601,17,IVW,0.0246853795935156,0.0281902836928366,1.02499258620503,0.969894887804609,1.08322026952155,0.381209577078561,0.964849108640792
CONDUCTIO,QC-filtered,Naive-mature B cell Absolute Count,GCST90001409,21,IVW,0.00958331519121723,0.0226563820917833,1.00962938219686,0.965776156463622,1.05547386169458,0.672306030838205,0.964849108640792
CONDUCTIO,QC-filtered,CD3 on CD28- CD8+ T cell,GCST90001865,20,IVW,-0.0302951568838936,0.019833862609301,0.970159142136115,0.933168468858827,1.00861612075394,0.126650110548732,0.939537044580903
CONDUCTIO,QC-filtered,CD27 on CD20- CD38- B cell,GCST90001797,18,IVW,0.00206105026942448,0.0293038905307629,1.00206317569348,0.94613068450821,1.06130223289698,0.943928081268735,0.998328038888463
CONDUCTIO,QC-filtered,CD4 on HLA DR+ CD4+ T cell,GCST90001959,21,IVW,0.00846638666671134,0.0289235567070112,1.00850232787743,0.952920514393966,1.06732610954549,0.769739269693244,0.96582235767324
CONDUCTIO,QC-filtered,CD20 on unswitched memory B cell,GCST90001760,19,IVW,0.0214419142690574,0.0221369756026492,1.02167344396503,0.978292515648785,1.06697803510347,0.332743908231842,0.964849108640792
CONDUCTIO,QC-filtered,T cell Absolute Count,GCST90001603,19,IVW,-0.0290969894686956,0.0205126371761336,0.971322251868723,0.93304508346342,1.01116969983189,0.156047489359579,0.964849108640792
CONDUCTIO,QC-filtered,HLA DR+ CD4+ T cell %T cell,GCST90001625,24,IVW,-0.0160986653492188,0.0295264054166631,0.984030225579585,0.928699164387967,1.0426578616471,0.585595729303171,0.964849108640792
CONDUCTIO,QC-filtered,B cell Absolute Count,GCST90001642,28,IVW,-0.00933332087174129,0.0212318807340869,0.990710099377466,0.950328269616372,1.03280785428463,0.660234138615587,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA+ CD8dim T cell Absolute Count,GCST90001666,23,IVW,0.000697000897384782,0.0236970601011228,1.00069724385896,0.955281481503052,1.04827215146189,0.976535229405055,0.998360555852956
CONDUCTIO,QC-filtered,CD24 on IgD+ CD38+ B cell,GCST90001768,23,IVW,-0.00713270196117542,0.021082297092952,0.992892675385262,0.952701158489661,1.03477974813904,0.735117078136399,0.964849108640792
