id,trait,nIV,method,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90001785,CD25 on IgD- CD24- B cell,26,IVW,0.0149986203355508,0.0202329504266682,1.01511166410128,0.975643561648755,1.05617638561883,0.458513533602897,0.976120388751441
ebi-a-GCST90001872,HVEM on naive CD8+ T cell,21,IVW,0.00714190237804902,0.00969797520573065,1.00716746658562,0.988203995839548,1.02649484318945,0.461467641745554,0.976120388751441
ebi-a-GCST90001982,CCR2 on CD14- CD16+ monocyte,28,IVW,-0.00765560860705386,0.0104442139831722,0.992373620926999,0.97226559300463,1.01289751544985,0.463558443562682,0.976120388751441
ebi-a-GCST90001912,CD45 on HLA DR+ Natural Killer,12,IVW,-0.0243787863293576,0.0334361753880379,0.975915976106953,0.914010069993873,1.04201476951689,0.465931881218248,0.976120388751441
ebi-a-GCST90001860,CD3 on CD39+ CD4+ T cell,27,IVW,0.00833945081346478,0.0115685100983352,1.00837432089845,0.985767425498402,1.03149966690501,0.470986367276493,0.976120388751441
ebi-a-GCST90002021,CD14 on CD33dim HLA DR+ CD11b+,19,IVW,0.0146538706919945,0.0203495573842914,1.01476176503416,0.975084386199596,1.05605366504604,0.47145875570586,0.976120388751441
ebi-a-GCST90001424,IgD+ B cell %Lymphocyte,18,IVW,-0.00777783814100872,0.0108630704026559,0.992252330974562,0.971348995981234,1.01360550368394,0.473998185116161,0.976120388751441
ebi-a-GCST90001951,CD33 on CD66b++ myeloid cell,18,IVW,-0.00735341290875161,0.0102738046383601,0.992673557283808,0.972884343247078,1.01286529911833,0.474149503806315,0.976120388751441
ebi-a-GCST90001625,HLA DR+ CD4+ T cell %T cell,25,IVW,-0.0204016596727594,0.0285397795781438,0.979805046085778,0.926501487599602,1.03617526920803,0.474701773629194,0.976120388751441
ebi-a-GCST90001725,CD19 on IgD+ CD24- B cell,25,IVW,0.00707375481653207,0.00989709300124891,1.00709883291737,0.987751088723068,1.02682555437597,0.474775550833465,0.976120388751441
ebi-a-GCST90001741,CD19 on IgD+ B cell,27,IVW,0.00690815411732653,0.00969329995532083,1.00693207045484,0.987982085192318,1.02624552581145,0.476048066590528,0.976120388751441
ebi-a-GCST90001685,CD28- CD8+ T cell %T cell,16,IVW,-0.0210778490224206,0.0296579311734301,0.979142736297519,0.923848303867124,1.03774666688362,0.477271051260877,0.976120388751441
ebi-a-GCST90001680,CD25++ CD8+ T cell %CD8+ T cell,22,IVW,-0.0141090737881777,0.0198753368426023,0.98598999273383,0.948318622037921,1.02515783532972,0.477779500199831,0.976120388751441
ebi-a-GCST90001677,CD28- CD25++ CD8+ T cell %CD8+ T cell,25,IVW,0.0145358342281255,0.0205311749604835,1.01464199321261,0.974622298984498,1.05630496599876,0.478952445455581,0.976120388751441
ebi-a-GCST90001871,HVEM on T cell,25,IVW,-0.00850829864817512,0.0120514814170912,0.991527794488502,0.968381456956609,1.01522737778661,0.480190574730523,0.976120388751441
ebi-a-GCST90002008,CCR2 on monocyte,24,IVW,0.0064823613810986,0.00925464071470114,1.00650341735853,0.988410942091337,1.0249270683011,0.483649808329833,0.976120388751441
ebi-a-GCST90001798,CD27 on CD24+ CD27+ B cell,30,IVW,0.0101578399802181,0.0145443498264755,1.01020960596514,0.981818233843278,1.03942197527689,0.484924236647245,0.976120388751441
ebi-a-GCST90001464,CD86+ myeloid Dendritic Cell Absolute Count,21,IVW,0.00823502079066695,0.0118516637144959,1.00826902184342,0.985117613775767,1.03196451488937,0.487155007640534,0.976120388751441
ebi-a-GCST90001791,CD25 on naive-mature B cell,23,IVW,-0.0129964537577813,0.0187256804011362,0.987087635465927,0.951515989998536,1.02398909774623,0.48765436033714,0.976120388751441
ebi-a-GCST90001614,CD8+ and CD8dim T cell %leukocyte,15,IVW,-0.0200612668673486,0.0289112638105966,0.980138621444276,0.926142337508637,1.03728301616243,0.487750544042647,0.976120388751441
ebi-a-GCST90001919,CD45 on Natural Killer T,22,IVW,0.0098274692324825,0.0142346496679078,1.00987591738576,0.982089883147138,1.03844809524724,0.489948546362787,0.976120388751441
ebi-a-GCST90001886,CD28 on CD39+ activated CD4 regulatory T cell,19,IVW,-0.00870678764318049,0.0126292456877841,0.991331006663809,0.967093488603366,1.01617597094187,0.490562334557357,0.976120388751441
ebi-a-GCST90001672,CD39+ CD8+ T cell Absolute Count,24,IVW,-0.0108954062389662,0.0158100074158776,0.989163733720092,0.958981954978078,1.02029541539125,0.490731280656173,0.976120388751441
ebi-a-GCST90001692,CD28+ CD45RA- CD8+ T cell %CD8+ T cell,28,IVW,-0.00191418584926568,0.00279908521679212,0.998087645036063,0.992626922609863,1.00357840844618,0.494062800022915,0.976120388751441
ebi-a-GCST90001885,CD16-CD56 on HLA DR+ Natural Killer,24,IVW,0.00764194522185471,0.0112312005629435,1.00767121940831,0.985731565013883,1.03009918974191,0.496237899455652,0.976120388751441
ebi-a-GCST90001506,CD25++ CD4+ T cell %T cell,20,IVW,0.0115114795250091,0.0170089229295172,1.0115779915778,0.978410454448029,1.04586988864695,0.49853880924216,0.976120388751441
ebi-a-GCST90001554,Effector Memory CD8+ T cell Absolute Count,24,IVW,0.00823353062633537,0.0121955176176554,1.00826751935801,0.984452446843697,1.03265870672751,0.499594695270237,0.976120388751441
ebi-a-GCST90001852,CD3 on CD39+ resting CD4 regulatory T cell,20,IVW,-0.0101091091052847,0.0150279417302345,0.989941816190577,0.961208554932686,1.01953399646066,0.501146098231977,0.976120388751441
ebi-a-GCST90001743,CD20 on B cell,23,IVW,0.0132352792273052,0.019697594656737,1.01332325322712,0.974947158074265,1.05320991709847,0.501632318667655,0.976120388751441
ebi-a-GCST90001962,CD25 on CD28+ CD4+ T cell,5,IVW,0.0293255908054997,0.0437038904260395,1.0297598202283,0.945223346009816,1.12185685196312,0.502216443327777,0.976120388751441
ebi-a-GCST90001537,Central Memory CD4+ T cell Absolute Count,28,IVW,-0.0136453208745746,0.0204983842500237,0.986447354508974,0.94760061849198,1.0268866062649,0.505617018116526,0.976120388751441
ebi-a-GCST90001842,CD3 on Naive CD4+ T cell,30,IVW,0.00734575596892508,0.0111389659875557,1.00737280221879,0.985617808805848,1.02960798149503,0.509597343084531,0.976120388751441
ebi-a-GCST90001974,FSC-A on CD8+ T cell,18,IVW,0.012079425223805,0.0183611552288491,1.01215267612647,0.976375103522056,1.04924125583958,0.510615648299586,0.976120388751441
ebi-a-GCST90001768,CD24 on IgD+ CD38+ B cell,25,IVW,-0.00847251805777753,0.0128828785316177,0.991563272573094,0.9668393207229,1.01691946370234,0.510758418638417,0.976120388751441
